Date,Store_ID,Product_ID,Units_Sold,Revenue
2024-04-10,Store_1,Product_E,11,988.28
2024-04-10,Store_2,Product_A,53,4705.04
2024-04-10,Store_2,Product_B,15,760.08
2024-04-10,Store_2,Product_C,19,1408.5
2024-04-10,Store_2,Product_D,45,2740.01
2024-04-10,Store_2,Product_E,21,1194.31
2024-04-10,Store_3,Product_A,13,747.54
2024-04-10,Store_3,Product_B,43,1348.46
2024-04-10,Store_3,Product_C,34,1513.14
2024-04-10,Store_3,Product_D,18,462.12
2024-04-10,Store_3,Product_E,41,1707.43
2024-04-11,Store_1,Product_A,19,1337.04
2024-04-11,Store_1,Product_B,26,1337.69
2024-04-11,Store_1,Product_C,37,3686.6
2024-04-11,Store_1,Product_D,21,1020.08
2024-04-11,Store_1,Product_E,39,2404.1
2024-04-11,Store_2,Product_A,16,969.93
2024-04-11,Store_2,Product_B,52,1302.62
2024-04-11,Store_2,Product_C,35,2556.81
2024-04-11,Store_2,Product_D,38,2022.04
2024-04-11,Store_2,Product_E,36,3297.76
2024-04-11,Store_3,Product_A,24,1011.59
2024-04-11,Store_3,Product_B,12,956.51
2024-04-11,Store_3,Product_C,28,2790.45
2024-04-11,Store_3,Product_D,19,1107.63
2024-04-11,Store_3,Product_E,1,20.02
2024-04-12,Store_1,Product_A,58,4975.14
2024-04-12,Store_1,Product_B,57,1688.86
2024-04-12,Store_1,Product_C,64,3484.34
2024-04-12,Store_1,Product_D,50,2230.81
2024-04-12,Store_1,Product_E,41,3152.08
2024-04-12,Store_2,Product_A,66,6166.2
2024-04-12,Store_2,Product_B,41,1720.38
2024-04-12,Store_2,Product_C,28,741.81
2024-04-12,Store_2,Product_D,37,3152.61
2024-04-12,Store_2,Product_E,44,3912.29
2024-04-12,Store_3,Product_A,47,2951.47
2024-04-12,Store_3,Product_B,19,1883.04
2024-04-12,Store_3,Product_C,41,4074.2
2024-04-12,Store_3,Product_D,48,3672.47
2024-04-12,Store_3,Product_E,32,3082.35
2024-04-13,Store_1,Product_A,26,1221.65
2024-04-13,Store_1,Product_B,42,2278.6
2024-04-13,Store_1,Product_C,66,3238.08
2024-04-13,Store_1,Product_D,46,1313.03
2024-04-13,Store_1,Product_E,59,2781.6
2024-04-13,Store_2,Product_A,35,1597.12
2024-04-13,Store_2,Product_B,45,3939.53
2024-04-13,Store_2,Product_C,41,1890.21
2024-04-13,Store_2,Product_D,69,6400.05
2024-04-13,Store_2,Product_E,15,393.43
2024-04-13,Store_3,Product_A,21,834.89
2024-04-13,Store_3,Product_B,38,800.22
2024-04-13,Store_3,Product_C,36,1052.81
2024-04-13,Store_3,Product_D,64,2759.52
2024-04-13,Store_3,Product_E,15,1205.44
2024-04-14,Store_1,Product_A,39,1302.81
2024-04-14,Store_1,Product_B,34,2049.1
2024-04-14,Store_1,Product_C,17,1242.17
2024-04-14,Store_1,Product_D,31,2586.96
2024-04-14,Store_1,Product_E,19,796.46
2024-04-14,Store_2,Product_A,23,940.09
2024-04-14,Store_2,Product_B,52,1785.03
2024-04-14,Store_2,Product_C,53,5078.59
2024-04-14,Store_2,Product_D,14,1379.01
2024-04-14,Store_2,Product_E,38,3116.71
2024-04-14,Store_3,Product_A,55,3886.36
2024-04-14,Store_3,Product_B,69,6558.11
2024-04-14,Store_3,Product_C,51,3861.97
2024-04-14,Store_3,Product_D,26,2226.27
2024-04-14,Store_3,Product_E,37,2572.74
2024-04-15,Store_1,Product_A,36,2437.83
2024-04-15,Store_1,Product_B,37,2000.95
2024-04-15,Store_1,Product_C,22,1497.66
2024-04-15,Store_1,Product_D,46,1671.04
2024-04-15,Store_1,Product_E,8,402.06
2024-04-15,Store_2,Product_A,9,476.9
2024-04-15,Store_2,Product_B,33,1494.51
2024-04-15,Store_2,Product_C,14,377.52
2024-04-15,Store_2,Product_D,39,1239.15
2024-04-15,Store_2,Product_E,41,1224.25
2024-04-15,Store_3,Product_A,16,758.83
2024-04-15,Store_3,Product_B,29,1848.29
2024-04-15,Store_3,Product_C,33,2122.54
2024-04-15,Store_3,Product_D,23,2146.34
2024-04-15,Store_3,Product_E,24,866.43
2024-04-16,Store_1,Product_A,19,1827.13
2024-04-16,Store_1,Product_B,34,2266.11
2024-04-16,Store_1,Product_C,17,634.55
2024-04-16,Store_1,Product_D,18,485.44
2024-04-16,Store_1,Product_E,25,2423.1
2024-04-16,Store_2,Product_A,22,1899.72
2024-04-16,Store_2,Product_B,15,982.75
2024-04-16,Store_2,Product_C,40,2178.75
2024-04-16,Store_2,Product_D,17,834.03
2024-04-16,Store_2,Product_E,43,4097.01
2024-04-16,Store_3,Product_A,18,419.14
2024-04-16,Store_3,Product_B,0,0.0
2024-04-16,Store_3,Product_C,18,1200.13
2024-04-16,Store_3,Product_D,44,2136.58
2024-04-16,Store_3,Product_E,35,1313.55
2024-04-17,Store_1,Product_A,33,1198.73
2024-04-17,Store_1,Product_B,13,655.7
2024-04-17,Store_1,Product_C,11,1071.2
2024-04-17,Store_1,Product_D,34,1972.27
2024-04-17,Store_1,Product_E,23,2230.27
2024-04-17,Store_2,Product_A,36,2006.57
2024-04-17,Store_2,Product_B,39,2374.23
2024-04-17,Store_2,Product_C,38,1938.59
2024-04-17,Store_2,Product_D,5,161.26
2024-04-17,Store_2,Product_E,21,1857.33
2024-04-17,Store_3,Product_A,22,1449.47
2024-04-17,Store_3,Product_B,43,2570.55
2024-04-17,Store_3,Product_C,48,1418.42
2024-04-17,Store_3,Product_D,22,1013.45
2024-04-17,Store_3,Product_E,54,3125.24
2024-04-18,Store_1,Product_A,32,865.62
2024-04-18,Store_1,Product_B,14,1229.25
2024-04-18,Store_1,Product_C,23,1821.36
2024-04-18,Store_1,Product_D,43,1269.73
2024-04-18,Store_1,Product_E,9,209.88
2024-04-18,Store_2,Product_A,26,2259.98
2024-04-18,Store_2,Product_B,49,2686.75
2024-04-18,Store_2,Product_C,27,1112.58
2024-04-18,Store_2,Product_D,19,773.53
2024-04-18,Store_2,Product_E,22,1717.91
2024-04-18,Store_3,Product_A,28,1640.29
2024-04-18,Store_3,Product_B,50,3402.33
2024-04-18,Store_3,Product_C,27,2480.45
2024-04-18,Store_3,Product_D,32,2502.74
2024-04-18,Store_3,Product_E,12,416.43
2024-04-19,Store_1,Product_A,26,1816.63
2024-04-19,Store_1,Product_B,47,2197.5
2024-04-19,Store_1,Product_C,61,2184.07
2024-04-19,Store_1,Product_D,47,2389.68
2024-04-19,Store_1,Product_E,30,2654.4
2024-04-19,Store_2,Product_A,43,1099.83
2024-04-19,Store_2,Product_B,44,4127.71
2024-04-19,Store_2,Product_C,29,2520.48
2024-04-19,Store_2,Product_D,41,1923.14
2024-04-19,Store_2,Product_E,30,1764.04
2024-04-19,Store_3,Product_A,30,2214.61
2024-04-19,Store_3,Product_B,56,2180.01
2024-04-19,Store_3,Product_C,51,2959.57
2024-04-19,Store_3,Product_D,38,1352.67
2024-04-19,Store_3,Product_E,64,6303.65
2024-04-20,Store_1,Product_A,56,2295.59
2024-04-20,Store_1,Product_B,61,3139.12
2024-04-20,Store_1,Product_C,54,3546.32
2024-04-20,Store_1,Product_D,42,2913.86
2024-04-20,Store_1,Product_E,54,4391.69
2024-04-20,Store_2,Product_A,28,2505.57
2024-04-20,Store_2,Product_B,53,4031.67
2024-04-20,Store_2,Product_C,24,2108.51
2024-04-20,Store_2,Product_D,34,2741.15
2024-04-20,Store_2,Product_E,23,1045.19
2024-04-20,Store_3,Product_A,44,1485.13
2024-04-20,Store_3,Product_B,20,663.36
2024-04-20,Store_3,Product_C,27,1653.06
2024-04-20,Store_3,Product_D,28,2589.96
2024-04-20,Store_3,Product_E,61,4611.2
2024-04-21,Store_1,Product_A,69,3555.38
2024-04-21,Store_1,Product_B,47,3127.27
2024-04-21,Store_1,Product_C,28,1470.37
2024-04-21,Store_1,Product_D,62,4807.4
2024-04-21,Store_1,Product_E,36,1301.17
2024-04-21,Store_2,Product_A,27,1190.09
2024-04-21,Store_2,Product_B,73,5877.67
2024-04-21,Store_2,Product_C,18,1719.66
2024-04-21,Store_2,Product_D,43,1982.03
2024-04-21,Store_2,Product_E,52,5000.72
2024-04-21,Store_3,Product_A,60,4891.49
2024-04-21,Store_3,Product_B,21,954.08
2024-04-21,Store_3,Product_C,33,1668.83
2024-04-21,Store_3,Product_D,63,5862.68
2024-04-21,Store_3,Product_E,51,4404.63
2024-04-22,Store_1,Product_A,10,850.45
2024-04-22,Store_1,Product_B,5,475.27
2024-04-22,Store_1,Product_C,6,421.18
2024-04-22,Store_1,Product_D,48,4528.91
2024-04-22,Store_1,Product_E,14,551.33
2024-04-22,Store_2,Product_A,10,443.59
2024-04-22,Store_2,Product_B,7,273.85
2024-04-22,Store_2,Product_C,37,2026.21
2024-04-22,Store_2,Product_D,28,2024.03
2024-04-22,Store_2,Product_E,51,4105.26
2024-04-22,Store_3,Product_A,7,275.82
2024-04-22,Store_3,Product_B,36,1377.59
2024-04-22,Store_3,Product_C,17,842.32
2024-04-22,Store_3,Product_D,36,1741.82
2024-04-22,Store_3,Product_E,37,2735.15
2024-04-23,Store_1,Product_A,40,2712.99
2024-04-23,Store_1,Product_B,50,2025.65
2024-04-23,Store_1,Product_C,24,731.63
2024-04-23,Store_1,Product_D,48,2153.15
2024-04-23,Store_1,Product_E,43,3807.51
2024-04-23,Store_2,Product_A,41,3655.12
2024-04-23,Store_2,Product_B,14,1331.54
2024-04-23,Store_2,Product_C,40,3030.93
2024-04-23,Store_2,Product_D,30,2672.74
2024-04-23,Store_2,Product_E,10,902.2
2024-04-23,Store_3,Product_A,46,1732.22
2024-04-23,Store_3,Product_B,19,1093.5
2024-04-23,Store_3,Product_C,22,1585.47
2024-04-23,Store_3,Product_D,27,2085.22
2024-04-23,Store_3,Product_E,21,1212.33
2024-04-24,Store_1,Product_A,21,432.0
2024-04-24,Store_1,Product_B,38,2235.1
2024-04-24,Store_1,Product_C,21,847.98
2024-04-24,Store_1,Product_D,32,3158.3
2024-04-24,Store_1,Product_E,31,1318.93
2024-04-24,Store_2,Product_A,27,2194.28
2024-04-24,Store_2,Product_B,16,1517.86
2024-04-24,Store_2,Product_C,21,1736.28
2024-04-24,Store_2,Product_D,43,2815.41
2024-04-24,Store_2,Product_E,40,2326.35
2024-04-24,Store_3,Product_A,23,1904.75
2024-04-24,Store_3,Product_B,36,2491.4
2024-04-24,Store_3,Product_C,25,1405.65
2024-04-24,Store_3,Product_D,36,3481.55
2024-04-24,Store_3,Product_E,21,888.73
2024-04-25,Store_1,Product_A,45,4495.65
2024-04-25,Store_1,Product_B,10,558.04
2024-04-25,Store_1,Product_C,39,2151.44
2024-04-25,Store_1,Product_D,56,2880.23
2024-04-25,Store_1,Product_E,20,955.51
2024-04-25,Store_2,Product_A,16,649.77
2024-04-25,Store_2,Product_B,45,3595.31
2024-04-25,Store_2,Product_C,23,1206.39
2024-04-25,Store_2,Product_D,24,2356.72
2024-04-25,Store_2,Product_E,13,367.91
2024-04-25,Store_3,Product_A,13,795.77
2024-04-25,Store_3,Product_B,20,1635.44
2024-04-25,Store_3,Product_C,50,1054.65
2024-04-25,Store_3,Product_D,5,412.71
2024-04-25,Store_3,Product_E,23,1077.95
2024-04-26,Store_1,Product_A,56,4748.7
2024-04-26,Store_1,Product_B,19,665.01
2024-04-26,Store_1,Product_C,12,417.99
2024-04-26,Store_1,Product_D,69,4201.24
2024-04-26,Store_1,Product_E,45,4041.07
2024-04-26,Store_2,Product_A,47,4203.6
2024-04-26,Store_2,Product_B,55,1506.78
2024-04-26,Store_2,Product_C,77,3156.91
2024-04-26,Store_2,Product_D,25,2433.47
2024-04-26,Store_2,Product_E,68,4353.91
2024-04-26,Store_3,Product_A,38,3698.53
2024-04-26,Store_3,Product_B,49,4464.93
2024-04-26,Store_3,Product_C,26,1088.83
2024-04-26,Store_3,Product_D,44,1690.72
2024-04-26,Store_3,Product_E,18,1436.11
2024-04-27,Store_1,Product_A,61,3616.18
2024-04-27,Store_1,Product_B,21,1729.33
2024-04-27,Store_1,Product_C,43,2843.31
2024-04-27,Store_1,Product_D,42,3245.71
2024-04-27,Store_1,Product_E,66,4893.89
2024-04-27,Store_2,Product_A,24,1014.27
2024-04-27,Store_2,Product_B,64,5589.1
2024-04-27,Store_2,Product_C,32,1432.75
2024-04-27,Store_2,Product_D,24,736.85
2024-04-27,Store_2,Product_E,20,806.38
2024-04-27,Store_3,Product_A,16,480.82
2024-04-27,Store_3,Product_B,67,5415.36
2024-04-27,Store_3,Product_C,66,5037.29
2024-04-27,Store_3,Product_D,48,4286.31
2024-04-27,Store_3,Product_E,49,4722.29
2024-04-28,Store_1,Product_A,8,618.63
2024-04-28,Store_1,Product_B,63,2604.64
2024-04-28,Store_1,Product_C,53,4642.22
2024-04-28,Store_1,Product_D,55,3935.73
2024-04-28,Store_1,Product_E,65,4948.14
2024-04-28,Store_2,Product_A,32,1687.51
2024-04-28,Store_2,Product_B,60,2659.65
2024-04-28,Store_2,Product_C,21,913.78
2024-04-28,Store_2,Product_D,36,3563.62
2024-04-28,Store_2,Product_E,36,2250.66
2024-04-28,Store_3,Product_A,30,1963.84
2024-04-28,Store_3,Product_B,62,3593.2
2024-04-28,Store_3,Product_C,29,984.04
2024-04-28,Store_3,Product_D,29,2045.6
2024-04-28,Store_3,Product_E,62,3468.37
2024-04-29,Store_1,Product_A,10,943.72
2024-04-29,Store_1,Product_B,38,2116.36
2024-04-29,Store_1,Product_C,21,643.92
2024-04-29,Store_1,Product_D,19,842.27
2024-04-29,Store_1,Product_E,14,618.02
2024-04-29,Store_2,Product_A,26,600.61
2024-04-29,Store_2,Product_B,27,1787.08
2024-04-29,Store_2,Product_C,50,1137.51
2024-04-29,Store_2,Product_D,34,911.93
2024-04-29,Store_2,Product_E,37,2354.47
2024-04-29,Store_3,Product_A,24,903.03
2024-04-29,Store_3,Product_B,25,1434.52
2024-04-29,Store_3,Product_C,19,1367.33
2024-04-29,Store_3,Product_D,50,1301.11
2024-04-29,Store_3,Product_E,41,1541.15
2024-04-30,Store_1,Product_A,13,660.46
2024-04-30,Store_1,Product_B,28,2399.36
2024-04-30,Store_1,Product_C,26,1710.12
2024-04-30,Store_1,Product_D,22,1950.44
2024-04-30,Store_1,Product_E,49,1076.61
2024-04-30,Store_2,Product_A,19,1482.5
2024-04-30,Store_2,Product_B,21,456.36
2024-04-30,Store_2,Product_C,39,3344.14
2024-04-30,Store_2,Product_D,27,1704.65
2024-04-30,Store_2,Product_E,42,4141.14
2024-04-30,Store_3,Product_A,36,1332.47
2024-04-30,Store_3,Product_B,18,1550.0
2024-04-30,Store_3,Product_C,18,1035.4
2024-04-30,Store_3,Product_D,36,2566.33
2024-04-30,Store_3,Product_E,24,1129.4
2024-05-01,Store_1,Product_A,11,640.52
2024-05-01,Store_1,Product_B,40,3089.03
2024-05-01,Store_1,Product_C,41,1855.39
2024-05-01,Store_1,Product_D,22,1491.92
2024-05-01,Store_1,Product_E,40,3912.94
2024-05-01,Store_2,Product_A,20,1473.22
2024-05-01,Store_2,Product_B,46,2763.83
2024-05-01,Store_2,Product_C,48,1699.17
2024-05-01,Store_2,Product_D,22,887.5
2024-05-01,Store_2,Product_E,28,1326.97
2024-05-01,Store_3,Product_A,23,628.09
2024-05-01,Store_3,Product_B,39,3493.2
2024-05-01,Store_3,Product_C,50,1228.01
2024-05-01,Store_3,Product_D,27,1674.96
2024-05-01,Store_3,Product_E,45,1630.27
2024-05-02,Store_1,Product_A,33,3286.21
2024-05-02,Store_1,Product_B,23,508.96
2024-05-02,Store_1,Product_C,44,3256.81
2024-05-02,Store_1,Product_D,18,1352.76
2024-05-02,Store_1,Product_E,30,2422.17
2024-05-02,Store_2,Product_A,41,3977.76
2024-05-02,Store_2,Product_B,8,370.29
2024-05-02,Store_2,Product_C,15,994.51
2024-05-02,Store_2,Product_D,20,1476.53
2024-05-02,Store_2,Product_E,31,2730.11
2024-05-02,Store_3,Product_A,22,2126.03
2024-05-02,Store_3,Product_B,44,1618.91
2024-05-02,Store_3,Product_C,7,271.81
2024-05-02,Store_3,Product_D,37,2171.38
2024-05-02,Store_3,Product_E,35,2101.73
2024-05-03,Store_1,Product_A,34,1246.05
2024-05-03,Store_1,Product_B,41,2702.49
2024-05-03,Store_1,Product_C,63,4252.17
2024-05-03,Store_1,Product_D,40,3769.65
2024-05-03,Store_1,Product_E,32,3159.27
2024-05-03,Store_2,Product_A,32,2889.59
2024-05-03,Store_2,Product_B,61,1724.96
2024-05-03,Store_2,Product_C,38,1438.18
2024-05-03,Store_2,Product_D,37,2080.53
2024-05-03,Store_2,Product_E,67,3854.16
2024-05-03,Store_3,Product_A,59,2613.63
2024-05-03,Store_3,Product_B,74,2316.99
2024-05-03,Store_3,Product_C,44,2472.33
2024-05-03,Store_3,Product_D,75,4723.65
2024-05-03,Store_3,Product_E,38,1423.64
2024-05-04,Store_1,Product_A,70,4258.91
2024-05-04,Store_1,Product_B,20,1079.65
2024-05-04,Store_1,Product_C,78,2971.97
2024-05-04,Store_1,Product_D,41,1722.08
2024-05-04,Store_1,Product_E,43,2402.31
2024-05-04,Store_2,Product_A,58,3155.86
2024-05-04,Store_2,Product_B,36,3416.19
2024-05-04,Store_2,Product_C,24,2285.75
2024-05-04,Store_2,Product_D,22,884.99
2024-05-04,Store_2,Product_E,70,6303.84
2024-05-04,Store_3,Product_A,63,2556.05
2024-05-04,Store_3,Product_B,61,4541.14
2024-05-04,Store_3,Product_C,14,1201.76
2024-05-04,Store_3,Product_D,39,3698.53
2024-05-04,Store_3,Product_E,26,743.5
2024-05-05,Store_1,Product_A,32,2976.27
2024-05-05,Store_1,Product_B,40,2921.15
2024-05-05,Store_1,Product_C,51,1986.13
2024-05-05,Store_1,Product_D,32,987.51
2024-05-05,Store_1,Product_E,60,2852.68
2024-05-05,Store_2,Product_A,62,2297.49
2024-05-05,Store_2,Product_B,65,5542.97
2024-05-05,Store_2,Product_C,57,3050.32
2024-05-05,Store_2,Product_D,15,799.39
2024-05-05,Store_2,Product_E,35,2736.94
2024-05-05,Store_3,Product_A,11,434.46
2024-05-05,Store_3,Product_B,32,2453.97
2024-05-05,Store_3,Product_C,56,4492.76
2024-05-05,Store_3,Product_D,57,3578.69
2024-05-05,Store_3,Product_E,29,659.82
2024-05-06,Store_1,Product_A,39,2637.69
2024-05-06,Store_1,Product_B,19,1004.63
2024-05-06,Store_1,Product_C,12,388.24
2024-05-06,Store_1,Product_D,43,1181.84
2024-05-06,Store_1,Product_E,29,1381.01
2024-05-06,Store_2,Product_A,30,1814.51
2024-05-06,Store_2,Product_B,21,1536.09
2024-05-06,Store_2,Product_C,15,1214.83
2024-05-06,Store_2,Product_D,18,1270.25
2024-05-06,Store_2,Product_E,36,2031.54
2024-05-06,Store_3,Product_A,46,2549.11
2024-05-06,Store_3,Product_B,25,1038.38
2024-05-06,Store_3,Product_C,26,958.39
2024-05-06,Store_3,Product_D,20,1104.29
2024-05-06,Store_3,Product_E,23,1819.63
2024-05-07,Store_1,Product_A,44,3235.82
2024-05-07,Store_1,Product_B,32,782.66
2024-05-07,Store_1,Product_C,33,1607.08
2024-05-07,Store_1,Product_D,33,1004.98
2024-05-07,Store_1,Product_E,12,1120.09
2024-05-07,Store_2,Product_A,50,1326.72
2024-05-07,Store_2,Product_B,45,1801.22
2024-05-07,Store_2,Product_C,24,1503.47
2024-05-07,Store_2,Product_D,43,3051.58
2024-05-07,Store_2,Product_E,26,2454.27
2024-05-07,Store_3,Product_A,29,1616.75
2024-05-07,Store_3,Product_B,16,1506.03
2024-05-07,Store_3,Product_C,37,1110.68
2024-05-07,Store_3,Product_D,5,334.32
2024-05-07,Store_3,Product_E,16,870.2
2024-05-08,Store_1,Product_A,20,792.73
2024-05-08,Store_1,Product_B,33,1926.21
2024-05-08,Store_1,Product_C,15,1370.96
2024-05-08,Store_1,Product_D,29,1761.25
2024-05-08,Store_1,Product_E,53,3963.23
2024-05-08,Store_2,Product_A,34,1330.07
2024-05-08,Store_2,Product_B,16,345.15
2024-05-08,Store_2,Product_C,16,452.66
2024-05-08,Store_2,Product_D,34,699.29
2024-05-08,Store_2,Product_E,40,3546.04
2024-05-08,Store_3,Product_A,48,3993.92
2024-05-08,Store_3,Product_B,33,743.19
2024-05-08,Store_3,Product_C,15,1048.49
2024-05-08,Store_3,Product_D,31,2631.12
2024-05-08,Store_3,Product_E,29,1786.94
2024-05-09,Store_1,Product_A,45,1190.41
2024-05-09,Store_1,Product_B,22,1857.01
2024-05-09,Store_1,Product_C,41,1304.96
2024-05-09,Store_1,Product_D,30,1981.9
2024-05-09,Store_1,Product_E,33,1715.1
2024-05-09,Store_2,Product_A,38,1543.65
2024-05-09,Store_2,Product_B,65,4247.66
2024-05-09,Store_2,Product_C,44,2082.69
2024-05-09,Store_2,Product_D,27,1532.66
2024-05-09,Store_2,Product_E,42,3412.23
2024-05-09,Store_3,Product_A,36,2117.64
2024-05-09,Store_3,Product_B,6,538.75
2024-05-09,Store_3,Product_C,23,1578.31
2024-05-09,Store_3,Product_D,40,2805.87
2024-05-09,Store_3,Product_E,22,495.16
2024-05-10,Store_1,Product_A,21,766.98
2024-05-10,Store_1,Product_B,74,5940.58
2024-05-10,Store_1,Product_C,35,2982.04
2024-05-10,Store_1,Product_D,32,1400.05
2024-05-10,Store_1,Product_E,71,3961.82
2024-05-10,Store_2,Product_A,73,5664.78
2024-05-10,Store_2,Product_B,30,1257.99
2024-05-10,Store_2,Product_C,38,2929.53
2024-05-10,Store_2,Product_D,47,2511.24
2024-05-10,Store_2,Product_E,27,814.56
2024-05-10,Store_3,Product_A,32,1800.36
2024-05-10,Store_3,Product_B,33,2194.69
2024-05-10,Store_3,Product_C,66,4148.44
2024-05-10,Store_3,Product_D,43,2870.32
2024-05-10,Store_3,Product_E,77,3625.85
2024-05-11,Store_1,Product_A,60,5193.32
2024-05-11,Store_1,Product_B,43,3357.65
2024-05-11,Store_1,Product_C,42,1640.81
2024-05-11,Store_1,Product_D,69,4457.07
2024-05-11,Store_1,Product_E,40,1564.3
2024-05-11,Store_2,Product_A,46,1547.58
2024-05-11,Store_2,Product_B,56,2495.75
2024-05-11,Store_2,Product_C,41,1772.39
2024-05-11,Store_2,Product_D,33,1448.02
2024-05-11,Store_2,Product_E,44,1788.96
2024-05-11,Store_3,Product_A,24,1358.91
2024-05-11,Store_3,Product_B,41,2998.03
2024-05-11,Store_3,Product_C,71,3799.54
2024-05-11,Store_3,Product_D,27,2581.86
2024-05-11,Store_3,Product_E,59,3933.77
2024-05-12,Store_1,Product_A,55,1907.68
2024-05-12,Store_1,Product_B,64,2914.43
2024-05-12,Store_1,Product_C,55,3384.51
2024-05-12,Store_1,Product_D,62,1646.41
2024-05-12,Store_1,Product_E,52,3306.47
2024-05-12,Store_2,Product_A,39,3633.85
2024-05-12,Store_2,Product_B,31,749.02
2024-05-12,Store_2,Product_C,49,995.36
2024-05-12,Store_2,Product_D,32,1944.9
2024-05-12,Store_2,Product_E,51,1489.84
2024-05-12,Store_3,Product_A,31,2495.65
2024-05-12,Store_3,Product_B,45,2028.52
2024-05-12,Store_3,Product_C,42,3975.53
2024-05-12,Store_3,Product_D,43,3782.16
2024-05-12,Store_3,Product_E,31,2456.14
2024-05-13,Store_1,Product_A,19,1570.4
2024-05-13,Store_1,Product_B,34,3253.63
2024-05-13,Store_1,Product_C,19,643.56
2024-05-13,Store_1,Product_D,44,3823.0
2024-05-13,Store_1,Product_E,43,1716.48
2024-05-13,Store_2,Product_A,14,914.5
2024-05-13,Store_2,Product_B,28,878.49
2024-05-13,Store_2,Product_C,33,1635.19
2024-05-13,Store_2,Product_D,38,2316.29
2024-05-13,Store_2,Product_E,21,1634.74
2024-05-13,Store_3,Product_A,41,1509.19
2024-05-13,Store_3,Product_B,14,549.99
2024-05-13,Store_3,Product_C,36,2989.54
2024-05-13,Store_3,Product_D,37,3056.93
2024-05-13,Store_3,Product_E,30,2260.63
2024-05-14,Store_1,Product_A,36,1322.8
2024-05-14,Store_1,Product_B,34,2341.72
2024-05-14,Store_1,Product_C,19,1368.39
2024-05-14,Store_1,Product_D,43,3499.44
2024-05-14,Store_1,Product_E,27,2244.12
2024-05-14,Store_2,Product_A,16,955.54
2024-05-14,Store_2,Product_B,15,924.23
2024-05-14,Store_2,Product_C,32,1027.61
2024-05-14,Store_2,Product_D,37,3135.73
2024-05-14,Store_2,Product_E,39,1110.11
2024-05-14,Store_3,Product_A,21,1265.34
2024-05-14,Store_3,Product_B,44,4087.92
2024-05-14,Store_3,Product_C,0,0.0
2024-05-14,Store_3,Product_D,28,2003.04
2024-05-14,Store_3,Product_E,10,732.66
2024-05-15,Store_1,Product_A,9,248.29
2024-05-15,Store_1,Product_B,32,2193.19
2024-05-15,Store_1,Product_C,38,2949.14
2024-05-15,Store_1,Product_D,27,1268.95
2024-05-15,Store_1,Product_E,48,1403.93
2024-05-15,Store_2,Product_A,23,1680.82
2024-05-15,Store_2,Product_B,27,1005.4
2024-05-15,Store_2,Product_C,28,986.89
2024-05-15,Store_2,Product_D,13,1136.24
2024-05-15,Store_2,Product_E,14,1333.79
2024-05-15,Store_3,Product_A,9,848.43
2024-05-15,Store_3,Product_B,17,1647.79
2024-05-15,Store_3,Product_C,16,647.25
2024-05-15,Store_3,Product_D,40,3445.98
2024-05-15,Store_3,Product_E,30,1821.32
2024-05-16,Store_1,Product_A,5,327.53
2024-05-16,Store_1,Product_B,17,479.4
2024-05-16,Store_1,Product_C,16,502.77
2024-05-16,Store_1,Product_D,46,4469.11
2024-05-16,Store_1,Product_E,28,2534.0
2024-05-16,Store_2,Product_A,31,1541.88
2024-05-16,Store_2,Product_B,29,1705.82
2024-05-16,Store_2,Product_C,54,3523.41
2024-05-16,Store_2,Product_D,38,2358.88
2024-05-16,Store_2,Product_E,19,1730.74
2024-05-16,Store_3,Product_A,19,675.58
2024-05-16,Store_3,Product_B,15,992.62
2024-05-16,Store_3,Product_C,31,2375.23
2024-05-16,Store_3,Product_D,19,1209.54
2024-05-16,Store_3,Product_E,12,290.6
2024-05-17,Store_1,Product_A,38,2940.23
2024-05-17,Store_1,Product_B,59,4695.22
2024-05-17,Store_1,Product_C,73,3880.29
2024-05-17,Store_1,Product_D,20,568.35
2024-05-17,Store_1,Product_E,63,4462.56
2024-05-17,Store_2,Product_A,44,1843.31
2024-05-17,Store_2,Product_B,29,2199.05
2024-05-17,Store_2,Product_C,55,3069.0
2024-05-17,Store_2,Product_D,34,1926.32
2024-05-17,Store_2,Product_E,30,1717.74
2024-05-17,Store_3,Product_A,39,2469.78
2024-05-17,Store_3,Product_B,71,3446.46
2024-05-17,Store_3,Product_C,53,3194.9
2024-05-17,Store_3,Product_D,65,3059.51
2024-05-17,Store_3,Product_E,30,2055.33
2024-05-18,Store_1,Product_A,38,3702.31
2024-05-18,Store_1,Product_B,23,779.56
2024-05-18,Store_1,Product_C,54,4246.03
2024-05-18,Store_1,Product_D,62,4003.97
2024-05-18,Store_1,Product_E,74,2001.8
2024-05-18,Store_2,Product_A,30,2345.44
2024-05-18,Store_2,Product_B,62,2874.47
2024-05-18,Store_2,Product_C,38,3552.99
2024-05-18,Store_2,Product_D,59,4296.79
2024-05-18,Store_2,Product_E,25,1129.18
2024-05-18,Store_3,Product_A,61,3152.75
2024-05-18,Store_3,Product_B,25,1122.01
2024-05-18,Store_3,Product_C,35,2932.54
2024-05-18,Store_3,Product_D,26,2575.81
2024-05-18,Store_3,Product_E,70,1976.27
2024-05-19,Store_1,Product_A,12,1149.66
2024-05-19,Store_1,Product_B,25,861.75
2024-05-19,Store_1,Product_C,67,6385.26
2024-05-19,Store_1,Product_D,32,2344.6
2024-05-19,Store_1,Product_E,44,1283.89
2024-05-19,Store_2,Product_A,48,1040.78
